device,subject,browser,Memory Usage [KB],CPU3 Load [%],CPU3 Frequency [kHz],CPU2 Frequency [kHz],CPU5 Load [%],CPU6 Load [%],CPU5 Frequency [kHz],CPU4 Load [%],CPU8 Load [%],CPU Load [%],Battery Status,CPU6 Frequency [kHz],CPU4 Frequency [kHz],GPU Frequency [KHz],duration(s),CPU2 Load [%],CPU1 Frequency [kHz],Battery Power* [uW],CPU8 Frequency [kHz],CPU7 Frequency [kHz],GPU Load [%],CPU1 Load [%],CPU7 Load [%]
nexus6p,clojurescript,comandroidchrome,2770258.1603053436,20.732824427480917,1330323.6641221375,1330543.5114503817,25.65774378585086,12.520076481835565,1148519.0839694657,17.467557251908396,9.365200764818356,19.978967495219884,3.0,1149870.7456978967,1329425.9541984734,182390.05736137668,58,21.51145038167939,1336241.2213740458,504301.5965583174,1149797.3231357553,1149430.2103250478,1.101338432122371,43.213740458015266,10.992351816443595
nexus6p,clojurescript,comandroidchrome,2767029.234285714,21.255725190839694,1345767.9389312977,1344640.0,25.221374045801525,14.011450381679388,1149764.8854961833,16.709923664122137,8.085877862595419,20.196564885496183,3.0,1149325.1908396946,1347013.7404580154,182624.04580152672,58,22.71047619047619,1351552.0,508972.45229007635,1105722.1374045801,1150277.8625954199,1.4408396946564885,45.2552380952381,9.562977099236642
nexus6p,clojurescript,comandroidchrome,2757287.793103448,22.381226053639846,1351567.816091954,1353967.816091954,25.95402298850575,13.67432950191571,1140708.0459770116,16.310344827586206,8.666666666666666,20.379310344827587,3.0,1142436.7816091955,1352763.2183908045,180718.3908045977,58,21.95402298850575,1355380.4971319311,500411.02107279695,1096606.896551724,1141664.367816092,1.2509578544061302,44.5774378585086,10.544061302681992
nexus6p,clojurescript,comandroidchrome,2780336.5338345864,22.909774436090224,1329184.962406015,1328778.9473684211,26.018796992481203,12.823308270676693,1131645.112781955,17.7406015037594,6.728813559322034,20.58568738229755,3.0,1131645.112781955,1330439.0977443608,180235.40489642185,59,25.289473684210527,1329663.1578947369,480570.6992481203,1129148.02259887,1129364.9717514124,1.4350282485875707,44.859022556390975,10.01129943502825
nexus6p,clojurescript,comandroidchrome,2771382.7871939735,21.203389830508474,1344867.7966101696,1344361.5819209039,24.939622641509434,13.354716981132075,1128352.5423728814,16.871939736346516,7.411320754716981,20.239622641509435,3.0,1130264.1509433961,1344000.0,181179.24528301886,59,23.88888888888889,1350942.372881356,520062.1849056604,1063897.358490566,1130626.4150943395,1.8245283018867924,45.59322033898305,9.850943396226414
nexus6p,clojurescript,comandroidchrome,2734068.950570342,20.82319391634981,1349128.5171102663,1348024.3346007604,25.12761904761905,14.043809523809523,1146660.5714285714,17.119771863117872,7.739047619047619,20.095238095238095,3.0,1149440.0,1352158.174904943,181666.66666666666,58,23.634980988593156,1351847.9087452472,525720.44,1150939.4285714286,1149769.142857143,1.8285714285714285,44.5,9.794285714285714
nexus6p,clojurescript,comandroidchrome,2774110.8419047617,21.302857142857142,1357677.7142857143,1354861.7142857143,22.88,15.312977099236642,1120402.2857142857,16.864761904761906,7.841603053435114,19.887404580152673,3.0,1118912.9770992366,1360201.142857143,180954.19847328245,58,21.78095238095238,1363638.857142857,504575.4419047619,1120854.9618320612,1119022.9007633587,1.6698473282442747,44.076190476190476,10.66793893129771
nexus6p,clojurescript,comandroidchrome,2774220.9352517985,20.227027027027027,1346923.2432432433,1345305.945945946,21.1981981981982,13.511711711711712,1119861.6216216215,18.131531531531532,7.538738738738739,19.772972972972973,3.0,1121245.4054054054,1348990.2702702703,181351.35135135136,59,22.857657657657658,1347030.2158273382,496505.6054054054,1057937.2972972973,1119827.027027027,1.2720720720720722,45.026978417266186,11.216216216216216
nexus6p,clojurescript,comandroidchrome,2767666.0152671756,21.938931297709924,1364042.7480916032,1363969.4656488548,25.706106870229007,13.009560229445507,1136500.7633587786,15.688931297709924,8.101338432122372,19.950286806883366,3.0,1135181.6793893129,1365691.6030534352,181195.02868068832,59,21.633587786259543,1371022.9007633587,444335.8702290076,1137168.6424474188,1136544.550669216,1.219885277246654,44.82251908396947,10.550669216061186
nexus6p,clojurescript,comandroidchrome,2773378.1297709923,22.10496183206107,1365545.0381679388,1367358.7786259542,24.706106870229007,14.824091778202677,1155993.8931297709,16.267175572519083,7.258126195028681,20.001912045889103,3.0,1158534.6080305928,1367560.3053435115,182390.05736137668,57,22.799618320610687,1369566.4122137404,513971.93129770993,1158791.586998088,1158608.0305927342,1.7418738049713194,44.30916030534351,9.508604206500957
